,Date,Total Fuel Used (kWh per capita),Coal (kWh per capita),Oil (kWh per capita),Gas (kWh per capita),Nuclear (kWh per capita),Hydro (kWh per capita),Wind (kWh per capita),Bioenergy (kWh per capita),Solar (kWh per capita),Low Carbon (kWh per capita),Renewables (kWh per capita),Fossil Fuels (kWh per capita),UK Population,Rainfall (mm),Sunshine (hours),Temperature (C),Wind (knots)
247,2015-08-01,743.101877320369,186.7652018520812,3.3169414250441234,243.26020418831666,213.22940117877735,4.048095180026968,31.671440703647118,58.4209683249707,2.371791449090691,309.74169683651286,96.51229565773548,433.342347465442,65160029.166666664,104.7,148.1,14.7,8.77230062161994
248,2015-09-01,773.2370233856394,198.59764891123476,3.974091502800193,268.97292848324355,210.6090286102811,2.0672404229812664,27.747356367084755,58.8807099787078,2.3880191093059455,301.6923544883608,91.08332587807976,471.56248993540765,65203833.333333336,52.1,151.9,11.9,5.484711256915521
249,2015-10-01,903.5967930639634,289.4508785854507,4.434459408587782,261.68653232846935,242.9870047018944,2.2439433151889983,30.73846160330326,70.68421442845344,1.3712986926154989,348.02492274145555,105.0379180395612,555.5718703225078,65247637.5,72.1,90.4,10.0,10.020628992238937
250,2015-11-01,886.3146611992154,256.08284291471074,3.648410785844444,255.9404659084339,232.2168972375527,7.884126722580921,59.78054551049505,70.245255471844,0.5161166477536043,370.64294159022626,138.42604435267359,515.6717196089891,65291441.666666664,172.0,35.5,8.1,7.590060503362296
251,2015-12-01,867.8996654370895,216.4458068478735,4.695291126363074,236.73871281446543,256.7470556824899,12.005005720814678,70.57164844472983,70.32265573348332,0.37348906686978994,410.01985464838754,153.2727989658976,457.879810788702,65335245.833333336,216.9,29.1,7.9,10.301286005056195
252,2016-01-01,936.5450859258432,219.5888438268834,5.065384094752065,332.55579577861715,232.847708860866,9.597569863740755,59.34497365746366,76.85165202002783,0.6931578234923879,379.3350622255906,146.46958008719918,557.2100237002526,65379050.0,178.7,37.3,4.5,12.305453514149319
253,2016-02-01,877.1955139126871,226.42174015561767,4.209771116096445,303.56535178940186,213.89900329128014,8.54388146347,49.27386108038624,69.80759698843472,1.4565452806747197,342.9808881042458,129.08188481296568,534.196863061116,65417808.333333336,110.1,84.5,3.8,9.296496836585073
254,2016-03-01,883.1911746058582,188.67069614100342,4.242782873325162,356.71330149203266,215.08601377911154,6.745847246291052,36.51633627794919,72.89065471913437,2.3255420770108626,333.58214632909255,118.49613254998098,549.6090282767657,65456566.666666664,83.8,116.5,5.3,10.563320684365682
255,2016-04-01,752.2845943584523,83.03126978910326,2.359649333750157,350.8425983075891,203.036293048397,4.666073494558581,36.05118380586706,68.85563206228842,3.441894516898725,316.05107692800976,113.01478387961278,436.23351743044253,65495325.0,77.3,160.4,6.5,7.7563133849692045
256,2016-05-01,696.0926845954205,50.87090305426311,1.950435460428352,317.86778635544607,211.87048469689435,3.2980090512697586,35.12556951916878,70.99585075959202,4.1136456983579786,325.3858284938244,113.53307502838854,370.706856101596,65534083.333333336,61.4,208.1,11.3,9.945273920003917
257,2016-06-01,694.9192507416371,65.99207675027047,2.5517881450158293,323.0315701075941,219.82591624250946,1.630309092649002,20.042169388978493,58.35443306623004,3.490987948389711,303.3260949877496,83.51789949624724,391.59315575388746,65572841.666666664,96.1,134.7,13.9,8.356012847006916
258,2016-07-01,681.9167342360192,45.23206262307275,2.390888196599382,306.17537142822306,243.19760530150157,3.9848136609989697,29.89495759896116,46.825988087472346,4.215047339190021,328.1361222710618,84.93851696956025,353.7983222478952,65611600.0,78.5,156.6,15.3,8.38241074492982
259,2016-08-01,668.6286733900793,31.257894885823802,2.4248763303272143,307.02120310843696,239.21316499541828,4.124059744279131,35.24035601227361,45.16995908755512,4.177159225965129,327.92469906549127,88.71153407007299,340.70397432458793,65650358.333333336,85.1,180.8,15.5,7.961966081815181
260,2016-09-01,714.4919034025678,54.324097827468634,3.0602634074086854,325.09549653963484,234.8796388645811,4.440035348321272,37.0769485660613,52.74974266411966,2.8833695688301484,332.02973501191343,97.13240676347452,382.46216839065426,65689116.666666664,96.3,119.4,14.6,6.9480837415777135
261,2016-10-01,823.4325847290819,93.29183394412186,4.0131222863967535,402.58511324152806,232.35447669653095,3.765616947147614,35.198795031788265,50.084473292343624,2.121474336421191,323.52483630423166,91.1703596077007,499.89006947204666,65727875.0,47.0,104.5,9.8,6.712245860466778
262,2016-11-01,908.1449813203149,141.6839744977063,3.8870774896490063,411.8181914942684,240.76911341566822,4.02842576199988,43.14656013510397,61.53950407476131,1.2898029852017157,350.75573783869123,109.98662442302303,557.3892434816237,65766633.333333336,104.9,74.3,4.9,10.95637064575641
263,2016-12-01,911.4242538636969,133.40715369447312,2.6134028784622134,398.77349462373087,243.43494650324374,5.403387032496197,50.961356130013165,76.05355538876184,0.7946157400729701,376.6302026670307,133.21291429134416,534.776393069109,65805391.666666664,77.3,40.4,5.9,13.360691098176606
264,2017-01-01,1000.6441270788673,211.7727998614911,2.8765805314519204,427.8516466534992,223.6144289204128,6.582604529028015,48.51361890160325,78.30299274878634,1.14710266591641,358.143100032425,134.52867111201223,642.5010270464422,65844150.0,76.0,54.7,3.8,10.816307152946663
265,2017-02-01,823.8268423502373,160.3909105554161,2.5223688781947105,304.2012144989229,220.3985953359644,5.750295484555772,57.767538993620114,71.20841371518912,1.5522270019659756,356.6947094744996,136.278475195331,467.13213287573785,65876962.5,93.4,54.7,5.2,10.315948503309558
266,2017-03-01,785.7586829874627,66.46571013176725,2.5211131429291025,345.5864323615124,225.19005716526877,7.704380723496629,53.80725393160575,80.88718251579527,3.631813338765001,371.185427351254,146.01300034782398,414.5732556362087,65909775.0,97.7,119.0,7.3,8.350782263093167
267,2017-04-01,666.0708908336361,21.815279844758898,1.3568469693428393,323.47584176917536,204.16141541306672,3.118985890567306,43.38386024054637,63.10219476904815,5.6564659371305375,319.4229222503591,115.26150683729236,346.6479685832771,65942587.5,33.2,158.3,8.0,8.265336165176526
268,2017-05-01,692.9687428950791,28.761417134265194,1.461847900884269,311.32076501241374,231.23615771939237,2.078289786799322,37.162639408021775,74.80081969946374,6.1644188591505324,351.4247128475159,120.20616775343537,341.5440300475632,65975400.0,57.2,207.6,12.1,7.989702197372228
269,2017-06-01,644.600912348596,20.420489344413014,1.8131986228228798,275.53577518857975,239.92314592672844,2.781411479670049,45.312361700447504,52.741194892983955,6.055731322825928,346.8314491927804,106.90830326605192,297.76946315581563,66008212.5,110.4,155.5,14.4,6.917617298655159
270,2017-07-01,651.6881892732586,18.105382222641154,1.2492537782386024,293.29311590787694,222.41995789738272,2.9735758946806166,36.070003456185,71.50658246143212,6.070317654821379,339.0404373645018,116.60288434348193,312.64775190875673,66041025.0,101.3,168.2,15.1,7.737949156582271
271,2017-08-01,653.6332024002693,24.462662699135645,1.9345024420596124,272.465875771178,238.66484219264547,4.695565018453786,36.75554639913264,69.1672554965496,5.486952381114537,354.770161487896,116.10531929525055,298.88062729821013,66073837.5,102.3,155.1,14.5,8.149338141581408
272,2017-09-01,677.688976827596,53.61185296789355,2.144474118715742,292.17580984666444,226.06624295740292,5.396340610210924,46.15892652252081,48.1276240741287,4.025283386769712,329.7744175510331,103.69059693691936,347.93213693327374,66106650.0,117.2,108.4,12.5,8.930118344429065
273,2017-10-01,727.6174946235767,45.74950998430022,2.354237456949397,325.13073416645926,226.35817459205992,7.501935776995466,73.1746194641361,44.74808061828443,2.617771500637762,354.40058195211367,128.04240736005377,373.216912671463,66139462.5,101.4,72.4,11.2,6.510823726241289
274,2017-11-01,863.4011147417857,149.2970280982481,3.6525266813027057,370.5031752346432,201.74941846868646,7.182131791600032,67.46638225752402,61.86467066456458,1.6506610963579536,339.9308245031624,138.1814060344759,523.4702902386233,66172275.0,107.7,70.8,5.7,7.596273910478029
275,2017-12-01,885.1232165503898,175.23438814275414,3.5454072921510753,356.8048754561347,202.0004580463699,7.476948051764149,74.04986814646232,64.99328318235362,1.0179882323998137,349.5560971805981,147.55563913422816,535.5846708910399,66205087.5,120.6,44.6,4.1,8.803784451079293
276,2018-01-01,819.9517194838605,72.41678857572478,3.2454229376233243,385.67904477647994,210.26832070461174,6.5083887019365045,85.60899424649634,54.9792188460081,1.2630835216696181,358.61046319403243,148.34214248942072,461.34125628982804,66237900.0,132.4,49.1,4.0,8.24211825823136
277,2018-02-01,792.576093726481,127.38800736538758,2.9983963192678975,329.26249171469345,204.78520826157765,5.751309898946611,66.05239143088988,53.46263378624456,2.8931894308725328,332.9447328085312,128.1595245469536,459.6313609179498,66269425.0,68.6,98.0,2.3,10.227741735648403
278,2018-03-01,870.0503688107033,176.5408489621944,4.101117706458203,330.6657596912261,215.65920246994952,3.9433824100559645,69.0880598241805,66.63439965792345,3.400071944670476,358.74264245082463,143.08343998087508,511.30772635987876,66300950.0,103.9,83.6,3.8,9.070740290619472
279,2018-04-01,693.0047461669416,29.657660143089792,3.048099742999187,317.5279077103636,207.51603192855387,4.41448928296434,57.23070034700198,68.77494017824603,4.817399019107911,342.77107857048907,135.2550466419352,350.23366759645256,66332475.0,83.9,131.4,8.4,8.371105817629974
280,2018-05-01,646.8532035440902,14.760502682177083,2.7314809233922004,292.8462720752215,206.80462298836719,3.431860647338919,40.954704357784344,77.35694050991502,7.949309866795251,336.51494786329937,129.71032487493218,310.3382556807908,66364000.0,47.7,240.6,12.0,7.624345916782858
281,2018-06-01,624.8096087801098,14.053447126142913,2.3801604099071434,289.0844827268103,214.91448407102737,1.7501179484611349,30.802075892915976,63.861803939346814,7.945535486013553,319.27401733776486,104.3595332667375,305.5180902628603,66395525.0,34.7,234.4,14.8,8.94014778065034
282,2018-07-01,653.9011140792794,9.586094821311498,2.3790308315663573,323.8455719469704,215.1448543929017,1.3819370271598697,25.871960293284136,67.9073359422103,7.784328823875214,318.1079093531927,102.96305496029103,335.79320472608674,66427050.0,54.2,234.0,17.2,7.836300655836562
283,2018-08-01,646.3348333905745,13.480608032898688,2.517778932214541,275.10231749627496,225.9531745903369,2.6226863877234803,43.15193336601033,77.64900165253317,5.839848356664283,355.23412892918634,129.28095433884943,291.10070446138815,66458575.0,83.0,147.1,15.2,7.829488691510428
284,2018-09-01,640.9253106853502,61.132048229736455,2.56901403366817,217.3875208489685,210.60672190295998,5.015694065733094,64.55740027462735,74.62374097798018,5.033170351676415,359.8192512870337,149.21252938407372,281.0885831123731,66490100.0,101.4,132.4,12.4,8.172778117399622
285,2018-10-01,703.8732141615601,48.543582631963666,2.480456543266945,310.4064279848846,172.96817388330487,7.668453679536542,73.31321205698147,84.87703058967666,3.6333447957713,342.46021500527087,169.49204112196597,361.4129991562894,66521625.0,104.2,111.4,9.5,10.182520790193193
286,2018-11-01,761.8203796514515,104.30442435857658,2.8983151060468213,301.8787239972864,177.96702334900755,6.739455608036584,85.79711103080771,80.59411162356703,1.6412145781228988,352.7389161895418,174.77189284053418,409.09892319146434,66553150.0,121.7,61.8,7.3,8.703664135536245
287,2018-12-01,773.3790395462621,68.67150737012683,2.7049767833213876,331.8570226557387,197.75998005547072,7.9578671819003395,78.51413256879304,85.02352831188257,0.872573155910125,370.12808127395675,172.3681012184861,403.23350680918696,66584675.0,117.7,36.2,5.8,9.17001674913172
288,2019-01-01,850.1469012042116,86.69272639388016,4.27358510392367,418.8636697980371,182.6826807893575,6.052791963516382,72.31952588109199,77.79669209591661,1.4652291784881155,340.31691990837066,157.6342391190131,509.8299812958409,66616200.0,64.6,50.8,3.4,10.485593282643737
289,2019-02-01,661.2491542321653,29.780971295974542,2.231829230611675,308.1667954830527,170.90929780043467,5.753934735170725,74.87089622067604,66.2225579520558,3.3477438459175124,321.0869943883906,150.17769658795592,340.16215984377476,66643091.666666664,71.1,99.1,6.0,9.03999828890894
290,2019-03-01,664.921420159347,21.664412195493274,1.551192828156799,297.20157422168245,168.05169942795345,7.999972001392932,89.02801085645989,74.54440141602954,4.897586345079332,344.50424091401453,176.4699706189617,320.41717924533253,66669983.333333336,128.9,115.2,6.8,9.444500253934585
291,2019-04-01,643.6596917021974,14.146749754017709,1.5854116103640539,308.5977566415218,182.53140045916695,3.2056674319449,60.803148573302714,65.9252476221712,6.864309609708101,319.32977369629384,136.79837323712692,324.32991800590355,66696875.0,48.6,168.7,8.4,8.509920373918714
292,2019-05-01,624.1217796956906,2.751583268930162,1.758923482037635,310.1800607779437,181.34326948968206,1.9679044898044824,40.594560758710166,77.5319538815005,7.976108463101354,309.41379708279857,128.0705275931165,314.6905675289115,66723766.666666664,63.6,186.9,10.0,7.179178554265227
293,2019-06-01,562.9769194536034,5.274644607125597,1.6885825970006039,293.4303943818781,125.70365910248825,3.429389398032154,53.54721719973049,72.92239689521165,6.963227204126201,262.5658897995887,136.86223069710047,300.3936215860043,66750658.333333336,109.0,159.7,13.2,6.963996859349094
294,2019-07-01,606.1658446588712,7.586861153186962,2.349142788257431,315.7421917994895,152.83348969825937,3.5324147112315436,44.91212989994392,71.44874287840749,7.7608717300949195,280.48764891793724,127.65415921967787,325.6781957409339,66777550.0,89.1,173.3,16.4,6.448720561050102
295,2019-08-01,575.9170953328578,16.663502788549614,1.739405301518749,234.75013949297033,170.54868981391334,5.218215904556247,67.24540895671483,72.63756539142295,7.0967736301964965,322.74665369680383,152.19796388289052,253.1704416360539,66804441.666666664,132.6,175.1,15.8,7.4691657584764855
296,2019-09-01,590.4469659939948,10.449619439983241,2.0864464772013127,244.06207667062355,185.24167306752318,6.381048809440682,69.58299001466378,67.06186718804553,5.546470218560156,333.83143635221,148.57237623071015,256.6155296417848,66831333.333333336,126.1,142.9,13.1,9.332386596600989
297,2019-10-01,696.453787099493,21.5860352260324,2.137747449921083,316.2302020432041,197.76770920855284,7.073684651364885,81.96436564087665,66.58301203778592,3.093650781186608,356.48242231976695,158.73209317178254,339.9539847191576,66858225.0,139.8,88.4,8.9,8.805913785994422
298,2019-11-01,755.2943392737847,53.648048756238,2.6928262814821533,340.87706109007314,191.67711202317807,4.1521643953176435,69.94399102740097,90.75693222234045,1.5462034777542688,358.0764031459914,166.39929112281334,397.2179361277933,66885116.666666664,119.1,48.1,5.3,9.64233468423438
299,2019-12-01,736.3743403806069,50.36166278574063,2.6396457735974397,280.3581669010333,194.30918789987996,7.936303411408091,99.28194005037211,100.27180721547116,1.2156263431040841,403.0148649202354,208.70567702035547,333.3594754603714,66912008.333333336,139.6,46.0,5.1,8.988365016838094
300,2020-01-01,753.2466771936796,71.83201397094963,2.4302759680843278,265.95898647871417,196.78291695859957,8.957302853796522,114.41392075459859,91.4130946280862,1.4581655808505967,413.0427598899892,216.25984293138967,340.2039173036904,66938900.0,121.3,45.1,5.6,7.998472163355533
301,2020-02-01,640.9110888842295,50.525163292584956,2.2390058621585225,216.92321911052102,155.55015919895098,9.26844287126086,126.65136260597471,77.0461009466797,2.724991630689054,371.22370061896487,215.67354142001395,269.6873882652645,66948462.5,213.7,73.4,5.1,9.210903841417723
302,2020-03-01,634.4505830331764,27.315441278323252,2.0998528555763105,274.66422434054766,132.68987548542538,8.694432071435799,99.89052096444003,83.02228149650472,6.073954540923213,330.37106455872913,197.68118907330376,304.06216431861606,66958025.0,78.5,136.1,5.6,10.943244419088076
303,2020-04-01,508.33475224114954,7.669441578733892,1.214617444595865,201.22740721397497,148.80798864077343,4.459381189444819,59.967398407475855,76.36473390952004,8.641135534410584,298.22328600384475,149.4326490408513,210.11146623730477,66967587.5,30.0,223.0,9.1,7.920979286736632
304,2020-05-01,509.47662001145164,3.3136972833272242,1.006253625303555,190.85855399938634,161.5557544625294,3.487189287689906,55.864425404783574,82.89447968448941,10.496266263942255,314.3154643038708,152.74236064090513,195.17850490801715,66977150.0,32.8,266.9,11.3,6.927816670654075
305,2020-06-01,521.0955829486333,6.78256900575618,0.9714165327937239,233.1920080418934,128.74738404276818,3.3305709695784813,59.499262633615594,80.62757222187908,7.927452776548782,280.14958936819,151.40220532542182,240.9286468566434,66986712.5,107.6,161.2,14.0,7.971262845497982
306,2020-07-01,581.9515487987951,5.029831882444211,1.3008185902872957,265.5577791451838,151.01636620841978,5.220618609019681,59.54280293941716,86.47841988229942,7.787567293853278,310.04577493300934,159.02940872458953,271.9057738657858,66996275.0,96.0,144.5,14.3,7.171506851888084
307,2020-08-01,551.7805221074955,7.682405282972547,1.6127848562448008,286.13924868859374,121.1843072627814,3.242911485137396,60.17595108784364,65.06633097452143,6.676582469400521,256.3460832796844,135.161776016903,295.4170970551633,67005837.5,122.2,145.4,15.9,8.129296621410221
308,2020-09-01,569.2664969544313,13.10850938739454,1.265768763597621,282.0930413009547,131.96939807865058,4.19611014781677,73.2932132017417,57.254362430128,6.120772240410413,272.816516800616,140.8471187219654,296.4499801538154,67015400.0,77.4,144.9,12.8,7.64678923838496
309,2020-10-01,633.9036444817108,9.864653038783871,1.9070506753360734,269.7089759654845,179.83487868419175,6.9173929041735756,92.9253783618305,69.7113705956941,3.0512810805377177,352.44030162642764,172.6054229422359,281.4633428552832,67024962.5,182.7,66.9,9.4,7.73984744267354
310,2020-11-01,646.4672942785826,19.72649168469531,2.721493141034414,278.44168359513253,167.83118848086116,8.753847364473755,88.33585380070943,78.71528887539667,1.9067786338457682,345.5776258577203,177.72910302564242,300.8896684208622,67034525.0,104.9,53.2,7.7,7.33304824610073
311,2020-12-01,722.011407791925,30.694757386324333,2.981083156661652,315.4921901204189,183.45793728641618,7.989996135005939,94.61472646637186,85.61948135993349,1.1785677596104205,372.84337712852005,189.3854398421039,349.1680306634049,67044087.5,167.0,37.5,4.3,9.78745776821677
312,2021-01-01,767.3114886363384,57.84556097990191,3.5525284604193805,353.4852465152904,170.27875440039432,6.377221821630888,86.40442392024893,87.94674115428465,1.4036819770437552,352.41082327360255,182.13206887320825,414.90066536273565,67053650.0,139.6,44.2,2.2,10.59094150029329
313,2021-02-01,608.0650206010012,29.703130566293776,2.2008737350754433,253.4124143937654,130.09416637174292,5.112265762576817,104.63681584555532,80.02862132738895,2.8767325986025476,322.74860190586656,192.6544355341236,285.3164186951346,67052460.86956522,105.4,71.4,4.1,14.048308609634958
314,2021-03-01,644.0886281141078,16.65417778662373,2.027615817934419,295.9279291200695,131.5004173203963,6.394788348870089,86.91019937556503,99.49181547659401,5.181684868054625,329.49623543920603,197.9958181188097,314.59239267490176,67051163.63636363,87.0,102.2,6.4,10.164553251420365
315,2021-04-01,618.6612242254258,13.067134379124068,2.235623786348813,323.81884068160906,141.2255677128409,4.956499247253958,49.80761830981774,74.59011454608753,8.977155979292133,279.55695579529225,138.33138808245135,339.12159884708194,67049742.85714286,20.5,223.8,5.7,7.3943974598097295
316,2021-05-01,588.0520843369649,11.715634935952025,2.3049991811858277,287.39700316995925,133.91525318062324,3.6048107495237005,57.93693430604679,83.03196298542332,8.128155007339497,286.61711622895655,152.7018630483333,301.4349681080083,67048180.0,121.0,161.4,9.1,7.906963763084871
317,2021-06-01,542.4513389224408,11.21333001957951,1.8717768811662865,241.8578368210697,151.49260850254177,1.889108148584493,43.796112765807464,81.78625094651579,8.544314837175733,287.5083952006253,136.01578669808347,254.92561245439734,67046452.631578945,44.7,181.0,14.2,8.078245174614183
318,2021-07-01,563.5769558144437,26.222958272511406,2.114475154822466,279.02406161874495,129.98822673088932,1.4558681393859603,32.53172020985057,83.43510979766683,8.804535890572236,256.2154607683649,126.22723403747557,307.3614950460788,67044533.333333336,74.5,190.4,16.6,8.115375267543806
319,2021-08-01,527.8557481544161,17.696296794144107,2.513186126494511,245.94559403418697,128.79645590331526,2.0625458555368748,52.70757938392971,71.3398213562166,6.759604064364547,261.68333888147674,132.88688297816148,266.1724092729393,67042388.23529412,66.6,127.1,15.0,7.6836795902822
320,2021-09-01,568.4684995780502,23.035479950581724,2.4786107095057837,283.324270332738,137.76222321085294,1.8719577386477246,50.334863639194374,63.88922430236587,5.771869694163819,259.6301385852247,121.86791537437178,308.8383609928255,67039975.0,82.3,118.8,14.7,8.027233683125592
321,2021-10-01,577.5225233019737,14.352261519119821,2.5307127799414175,232.3749008759907,131.77040104873052,6.794790477650929,101.62718512874338,84.31086960024011,3.7960691699121263,328.28198177609937,196.51158072736885,249.24054152587428,67037240.0,167.8,80.2,10.9,8.84189765320044
322,2021-11-01,680.5681328994959,32.67545224307965,2.756178730318124,292.8136547958097,160.53441019796318,7.852509212793145,92.87802287449377,88.89109766711535,2.166807177923053,352.32284713028855,191.80577138974868,328.2452857692075,67034114.28571428,80.6,58.2,7.0,9.151127992241662
323,2021-12-01,716.2289777123298,34.16805390335468,3.8137858238143227,312.05435733855285,169.00271816529923,7.0034976037317564,93.14305105161071,96.09006737001269,0.9534464559535807,366.19278064660796,197.19006248130873,350.0361970657218,67030507.692307696,114.2,26.9,5.3,8.571157942796898
